"","cpg","trait","cpg_pos","lead_snp","cis","b_wald_ratio","se_wald_ratio","p_wald_ratio","coloc_nsnp","coloc_h0","coloc_h1","coloc_h2","coloc_h3","coloc_h4"
"766","cg26990835","Schizophrenia","chr16:29831705","rs3814884",TRUE,-0.0657018642254792,0.0106,5.585e-10,47,5.91009632653408e-25,6.21676240636599e-07,2.96661932206159e-20,0.0302357641072023,0.969763614216559
"767","cg16516316","Height","chr11:47619408","rs3817335",TRUE,-0.027,0.003,1.9e-18,55,1.97900014716372e-80,2.06389276451634e-15,8.87771008957146e-68,0.00826680154475848,0.991733198455244
"768","cg16516316","Fasting proinsulin","chr11:47619408","rs3817335",TRUE,0.049,0.0073,2.449e-11,55,1.62038895487724e-73,1.6898983279341e-08,1.12643281633083e-66,0.116591900985992,0.883408082115021
"769","cg27403832","Height","chr10:104503542","rs3818708",TRUE,0.023,0.003,7.4e-14,136,7.58460204997686e-93,1.66690064125742e-10,1.73498357991447e-85,0.00281586396193802,0.997184135871359
"770","cg26128192","Schizophrenia","chr6:27256032","rs3823427",TRUE,-0.123094617162712,0.0133,2.474e-20,21,3.50685795733367e-56,3.49066411218932e-17,5.55611994344262e-42,0.00453499808657186,0.995465001913429
"771","cg05721476","Mean cell volume","chr10:46076550","rs3824616",TRUE,-0.3513,0.0511,1.242e-14,58,4.03895022244011e-184,4.11036988917218e-09,4.889623325972e-177,0.0488096618220319,0.951190334067582
"772","cg05721476","Mean cell haemoglobin","chr10:46076550","rs3824616",TRUE,-0.1203,0.0202,3.672e-11,48,1.57691184979252e-181,1.60369268622092e-06,5.50326720326541e-177,0.0550223207988055,0.94497607550853
"773","cg13201927","Height","chr12:93977447","rs3825199",TRUE,-0.051,0.0035,3.9e-49,19,2.03349303823477e-96,4.66039735108352e-44,1.64697470430221e-55,0.00277734475408961,0.997222655245897
"774","cg26221801","Inflammatory bowel disease","chr20:62183966","rs384683",TRUE,-0.107195531603556,0.0173,5.415e-10,42,2.7126814913368e-49,6.01621573649087e-07,1.65797803637966e-44,0.0358066319141292,0.964192766464293
"775","cg23983783","Height","chr13:32997294","rs3848087",TRUE,0.018,0.003,5.4e-10,99,3.15574716187307e-70,1.10348814384826e-07,1.27501419827087e-64,0.0436277779757791,0.956372111675418
"776","cg21396537","Height","chr20:34653573","rs3850528",TRUE,-0.04,0.0038,1.3e-25,10,1.31788844076696e-43,3.9872208703623e-22,2.09634856127723e-24,0.00534776984178446,0.994652230158217
"777","cg13615963","Crohn's disease","chr6:167536521","rs385113",TRUE,-0.155298004419143,0.0229,1.08e-11,316,5.69283653417779e-193,1.01169736846705e-08,7.9413950608086e-186,0.14027006427703,0.859729925606003
"778","cg07870237","Crohn's disease","chr5:131348431","rs3852206",TRUE,0.182096531477657,0.0231,2.86e-15,54,2.33525409242094e-24,6.18408706425744e-12,1.74602375053187e-15,0.00362734813492568,0.996372651858886
"779","cg07870237","Inflammatory bowel disease","chr5:131348431","rs3852206",TRUE,0.117302920419506,0.017,6.024e-12,56,4.1239915020105e-21,1.11773942753844e-08,2.8696049447875e-15,0.00678437215645257,0.993215616666153
"780","cg07723558","Birth weight","chr17:7184224","rs385313",TRUE,0.0255,0.0037,9.3e-12,52,1.11115005581375e-60,4.24965150863901e-10,4.13573131613356e-52,0.157330537973111,0.842669461601936
"781","cg08382705","Height","chr11:45687319","rs3859564",FALSE,0.023,0.0034,3.5e-11,17,0,5.14719934991308e-17,0,0.0028593622551618,0.997140637744427
"782","cg07097417","Height","chr1:212002770","rs3862952",TRUE,0.022,0.003,3.2e-13,16,7.92012510647288e-67,1.12876984323815e-08,2.26405707470247e-60,0.0312984573194874,0.968701531392814
"783","cg25021247","Age at menarche","chr3:49460162","rs3870341",TRUE,0.043,0.00644908604535012,2.6e-11,45,5.82392380572169e-70,2.17468217802367e-07,5.36295640496049e-65,0.0190445913379813,0.980955191193796
"784","cg13170147","LDL cholesterol","chr1:109964946","rs3879448",TRUE,0.0304,0.0041,1.584e-12,67,6.77023117808647e-29,3.0660790214695e-13,9.24619510724743e-18,0.0409147653045676,0.959085234695127
"785","cg11155865","Triglycerides","chr20:44657637","rs3918261",TRUE,0.0284,0.0048,1.435e-09,14,9.98542568920131e-98,1.18186192878026e-06,1.0254210392428e-92,0.120487982646728,0.879510835491332
"786","cg26272248","Height","chr8:145163034","rs3935755",TRUE,0.018,0.003,2e-09,17,3.48915194542103e-131,0.000309599608999716,1.48983428825393e-128,0.131327689605911,0.868362710785113
"787","cg26336955","Height","chr1:227751018","rs3942992",TRUE,-0.038,0.0037,5.6e-24,38,4.80087071778084e-43,1.86371510471641e-20,3.38314720940404e-25,0.0121456435573691,0.987854356442625
"788","cg13386903","Crohn's disease","chr6:167250429","rs394522",TRUE,-0.15509946311314,0.0228,1.127e-11,274,1.74413525131046e-67,1.00708325085221e-08,2.43301429909136e-60,0.13962459834298,0.8603753915862
"789","cg20515377","Crohn's disease","chr6:167276650","rs3963512",TRUE,-0.162601285830141,0.0243,2.27e-11,313,3.06293035974035e-148,1.4301002807788e-08,4.27272720243564e-141,0.198694852278802,0.801305133420189
"790","cg17633523","Serum creatinine (eGFRcrea)","chr17:37841458","rs3964723",TRUE,-0.0074,0.001,1.5e-13,62,8.21561515726397e-22,2.03132994825219e-10,1.58188074864236e-13,0.0381505198042444,0.961849479992461
"791","cg09789650","Crohn's disease","chr6:167695026","rs397713",TRUE,0.15530144601322,0.0228,1.015e-11,38,1.24922552395201e-46,9.7066904714888e-09,3.93130822381094e-40,0.0295764964536725,0.970423493839635
"792","cg13136655","Mean cell volume","chr6:149806131","rs398944",FALSE,-0.1853,0.025,3.118e-15,38,3.71561436057819e-32,4.44681850272657e-12,1.152946453571e-22,0.0128111850873682,0.987188814908183
"793","cg13136655","Red blood cell count","chr6:149806131","rs398944",FALSE,0.0154,0.0021,1.375e-13,38,5.77220765685982e-32,6.9081334388292e-12,1.75684458488953e-22,0.0200458258136181,0.979954174179468
"794","cg25282285","Psoriasis","chr6:111888652","rs402940",TRUE,0.226657370614006,0.0419100292814705,1.866028553e-10,41,1.11599984769638e-36,3.95653246262924e-09,3.7635897573129e-31,0.000334632762436858,0.999665363281028
"795","cg21463368","Crohn's disease","chr6:167263025","rs404222",TRUE,0.153098698117051,0.0229,2.125e-11,278,1.44722110711083e-53,9.35919332897919e-09,1.77846116498167e-46,0.114127388255689,0.885872602385123
"796","cg23530239","Crohn's disease","chr6:167002977","rs405553",TRUE,-0.15509946311314,0.0228,1.132e-11,312,1.16281634939046e-131,1.02495555390511e-08,1.62210568315604e-124,0.142121382894189,0.857878606856248
"797","cg15903282","Height","chr3:134513690","rs4074521",TRUE,-0.022,0.0035,2.3e-10,17,9.72111130782535e-48,6.83323269979069e-10,2.18161839362291e-40,0.0143495367127233,0.98565046260396
"798","cg17024719","Crohn's disease","chr6:167411506","rs408918",TRUE,0.154496334367558,0.0228,1.361e-11,271,4.25940239819311e-42,9.89007839878686e-09,5.94102938584609e-35,0.137084244213538,0.862915745896378
"799","cg15922699","Height","chr5:134362967","rs40976",TRUE,0.027,0.0031,4.6e-18,12,3.78139190214909e-25,6.15946028789656e-13,2.47403798575285e-14,0.0393386229032019,0.960661377096156
"800","cg21360867","Femoral neck bone mineral density","chr3:41117325","rs411124",TRUE,-0.06087,0.007558,3.42e-15,44,1.65252741431652e-21,4.62102236956969e-13,1.12551579534407e-10,0.0305037102819184,0.969496289605071
"801","cg21360867","Lumbar spine bone mineral density","chr3:41117325","rs411124",TRUE,-0.055753,0.008806,6.46e-10,44,2.40881160293716e-15,6.73584728750503e-07,1.65346104760115e-10,0.0452816135092575,0.954717712740663
"802","cg12506373","Triglycerides","chr2:27440548","rs41288807",TRUE,0.0773,0.0105,1.089e-11,41,1.32859447977641e-50,1.09569691226632e-22,3.08188793588301e-30,0.024440887717047,0.975559112282948
"803","cg13300273","Inflammatory bowel disease","chr1:200842890","rs41299637",TRUE,0.150598664598007,0.0194,7.4e-15,129,1.25547161969739e-80,1.13470282787767e-11,9.99102422101894e-72,0.0080379859825219,0.991962014006129
"804","cg13300273","Ulcerative colitis","chr1:200842890","rs41299637",TRUE,0.165904193021877,0.0244,9.561e-12,108,1.18683230863477e-77,1.07275784456233e-08,1.0577022638767e-71,0.00856896257338998,0.991431026699039
"805","cg21324884","Waist-to-hip ratio","chr3:64801329","rs4132228",TRUE,0.022,0.0035,3.6e-10,22,1.73074830871353e-107,1.21371211322413e-06,1.19285137348524e-103,0.00737241523543746,0.992626371052437
"806","cg27099088","Crohn's disease","chr6:167718461","rs413232",TRUE,0.15530144601322,0.0229,1.154e-11,287,7.77276766930516e-45,1.2860729684991e-08,1.08428134383369e-37,0.178582494457391,0.821417492681882
"807","cg21287330","Birth weight","chr17:7154245","rs414206",TRUE,0.0283,0.0038,7.2e-14,35,5.3411694392139e-48,2.46243886072479e-10,1.85724445686486e-39,0.084709233535015,0.915290766218747
"808","cg05992301","Height","chr16:670840","rs4144003",TRUE,0.018,0.003,1e-09,11,6.77394143331021e-37,0.000146884190155556,7.98735603773706e-34,0.172368037002019,0.827485078807826
"809","cg07262450","Coronary heart disease","chr10:44500868","rs4145117",TRUE,-0.063891,0.0093061,6.63e-12,93,3.57042746578117e-78,1.8081217710555e-08,4.22894565561722e-72,0.0204364960246693,0.979563485894117
"810","cg16077125","Crohn's disease","chr6:166959444","rs421214",TRUE,-0.155298004419143,0.0229,1.075e-11,298,8.08385569513226e-89,9.68687121144414e-09,1.12754393826406e-81,0.13424765551321,0.865752334799919
"811","cg14733637","Lung cancer","chr5:1342200","rs421629",TRUE,-0.127753829218911,0.015957,4.69e-12,52,3.49753917918855e-29,1.80766948702758e-12,6.13239755687431e-19,0.0307254324191089,0.969274567579088
"812","cg11301670","Crohn's disease","chr6:167363345","rs422562",TRUE,-0.155496585151624,0.0229,1.013e-11,309,8.21241010311769e-223,9.87451185803474e-09,1.14561483530982e-215,0.136884355984621,0.863115634140849
"813","cg07184988","Rheumatoid arthritis","chr6:33363057","rs4231",TRUE,-0.186329578191493,0.0213983377501791,3.6e-19,26,4.53939074915191e-26,1.2227666314286e-20,2.76982363527961e-07,0.0736838709178964,0.926315852099737
"814","cg16545954","Height","chr1:2118288","rs424079",TRUE,-0.021,0.003,3.9e-12,26,1.21411083784101e-19,9.2678007274792e-09,5.02254926080525e-13,0.037376533267192,0.962623457464509
"815","cg11928198","Height","chr1:151137319","rs4246525",TRUE,0.022,0.0036,8.2e-10,28,2.78294039936996e-56,4.72707000929437e-07,6.53005014737417e-52,0.0101019692378811,0.989897558055119
"816","cg12467090","Years of schooling","chr1:204459139","rs4252697",TRUE,0.019,0.003,1.179e-09,27,3.13628019287866e-32,1.072721067203e-07,5.07523304911161e-26,0.172764059520727,0.82723583320717
"817","cg02481000","Height","chr1:2082349","rs427811",TRUE,-0.027,0.0032,8.4e-17,58,1.52552945588249e-101,1.38523416077957e-13,1.11345767756955e-90,0.00911970528332018,0.99088029471654
"818","cg00653997","Schizophrenia","chr16:30018549","rs4283241",TRUE,-0.0660970683749259,0.0106,4.317e-10,90,8.75812600180959e-120,7.1484777766673e-07,6.63890511348604e-115,0.0532407076171231,0.946758577535081
"819","cg04606053","Height","chr20:33815214","rs4302281",TRUE,-0.026,0.004,1.6e-10,112,5.44535511145168e-185,2.08184036818093e-30,1.62290847164243e-157,0.00520983065147338,0.994790169348508
"820","cg21098005","Triglycerides","chr20:44538605","rs435306",TRUE,0.0278,0.0038,3.194e-12,10,1.24879605889697e-89,4.94476954990318e-10,7.87917895702965e-83,0.00212198482500294,0.997878014680508
"821","cg21098005","HDL cholesterol","chr20:44538605","rs435306",TRUE,0.0292,0.0039,1.942e-13,11,6.0520420549291e-90,2.40262562142706e-10,5.62106795009444e-83,0.00123276416390594,0.998767235595821
"822","cg06295687","Schizophrenia","chr16:30006300","rs4402589",TRUE,0.0667984655384157,0.0107,4.729e-10,88,7.31931361978322e-57,8.6028733052172e-07,5.54820183702323e-52,0.0642759618996987,0.935723177812983
"823","cg19218722","Schizophrenia","chr2:200820956","rs4410273",TRUE,0.096200692271283,0.0134,6.838e-13,105,2.66832023516185e-52,7.28618555080815e-10,2.54166592026534e-44,0.0684718712810603,0.931528127990315
"824","cg27589809","Height","chr3:50650410","rs443436",TRUE,0.029,0.0044,7.5e-11,214,3.01123707438077e-53,2.20409710000739e-07,9.51106514768552e-48,0.0686856259682574,0.93131415362203
"825","cg21970438","Crohn's disease","chr6:167738277","rs443570",TRUE,0.15530144601322,0.0228,1.036e-11,160,1.51996631461709e-34,9.84087656019733e-09,1.86549767777064e-27,0.119899763074691,0.880100227084435
"826","cg22610106","Crohn's disease","chr6:167136367","rs444210",TRUE,-0.163401671941444,0.0229,1.025e-12,275,4.08970801333369e-45,3.91804754584495e-09,5.02498916579651e-38,0.0471879021202497,0.952812093961697
"827","cg22610106","Inflammatory bowel disease","chr6:167136367","rs444210",TRUE,-0.109502414825161,0.0168,7.391e-11,250,4.32986430416964e-43,4.14855625166472e-07,4.14751338122152e-38,0.0387771882270837,0.961222396917287
"828","cg10421029","Systemic lupus erythematosus","chr16:30936028","rs4447446",TRUE,0.2390169004705,0.0300466927694856,1.88778e-17,50,1.83370867857038e-49,1.72180374934666e-12,6.81398173972799e-39,0.0630445233948949,0.936955476603388
"829","cg05132828","Schizophrenia","chr12:123560479","rs4460848",TRUE,0.0909004713156247,0.0119,2.699e-14,269,2.07062162174599e-45,5.90411387643035e-11,3.26302353555993e-37,0.0083124084988777,0.991687591442075
"830","cg26930596","Height","chr1:2082315","rs451061",TRUE,0.021,0.003,8.5e-12,41,5.19468268083024e-48,1.28226841553076e-13,3.73811653503317e-37,0.00823549548604305,0.991764504513823
"831","cg18264925","Height","chr3:134204543","rs4539979",TRUE,0.025,0.0031,4.3e-15,118,5.54722690438418e-51,7.70421105568669e-12,5.00154762229676e-41,0.068532030010943,0.931467969981357
"832","cg24498636","Rheumatoid arthritis","chr6:33288372","rs456261",TRUE,0.131028262406404,0.0134295238483219,4.5e-23,46,1.04425426194629e-56,6.27254260721925e-24,3.57247108369244e-35,0.0204793116114715,0.979520688388519
"833","cg01710852","Inflammatory bowel disease","chr15:67457967","rs4562997",TRUE,0.114996935860062,0.0181,2.245e-10,10,2.40759320381611e-50,3.08190794428438e-07,6.75786270410493e-46,0.00765825232409291,0.992341439485107
"834","cg13268132","Lumbar spine bone mineral density","chr8:119964037","rs4587360",TRUE,-0.063902,0.008825,1.59e-12,150,1.80289290049422e-27,3.99211236755771e-17,1.10091236591456e-12,0.0234006993750767,0.976599300623822
"835","cg24973591","Gout","chr4:10079421","rs4604059",TRUE,-0.25,0.033,9.62319814140103e-14,34,1.8349307479156e-46,1.96932130909728e-10,4.36327926144682e-38,0.0458743382293416,0.954125661573733
"836","cg26959827","Lung cancer","chr5:1335931","rs4635969",TRUE,-0.14444212737505,0.019668,5.33e-10,52,1.84681413035045e-50,9.12323531534239e-14,1.58182507875833e-38,0.0772191511629326,0.922780848836972
"837","cg22266009","Height","chr17:21283710","rs4640244",TRUE,0.025,0.0034,1.5e-13,14,1.94000477014491e-42,7.96726395341144e-10,8.53901530909137e-36,0.00250933519109494,0.997490664012172
"838","cg06207804","Years of schooling","chr1:44398998","rs4660745",TRUE,0.016,0.003,6.94e-10,157,1.72712403167114e-75,8.15190724519801e-05,7.42075179050038e-73,0.0340595817620152,0.96585889916554
"839","cg06932756","Height","chr1:46153656","rs4660882",TRUE,0.02,0.0029,1.2e-11,83,5.19517031265501e-28,2.38902727439129e-08,1.01590828179229e-21,0.0457628567855614,0.954237119324166
"840","cg05351940","Height","chr2:219081877","rs4674275",TRUE,-0.018,0.0029,9.5e-10,17,7.43733914018825e-21,2.59432755335769e-06,2.13599178560359e-16,0.0735822530509475,0.926415152621495
"841","cg15870576","Height","chr5:178545115","rs4701031",TRUE,-0.019,0.0031,1.2e-09,41,1.92897646357627e-40,1.20381353086378e-06,4.34414611093819e-36,0.026136587125823,0.973862209060647
"842","cg03440556","Crohn's disease","chr10:102107757","rs4705938",FALSE,-0.184596141701971,0.0227,4.791e-16,19,1.23872430797695e-46,3.39098032228076e-13,6.05194923836996e-36,0.0155826594873176,0.984417340512343
"843","cg03440556","Inflammatory bowel disease","chr10:102107757","rs4705938",FALSE,-0.121094763378059,0.0167,4.607e-13,19,3.19570020305383e-43,8.74815843580408e-10,5.84055580568052e-36,0.0150033953901142,0.984996603735067
"844","cg12532266","Eczema","chr5:132201652","rs4705962",TRUE,-0.136611560044889,0.0201644380678225,1.29e-11,24,3.43085179900892e-38,3.92866903373609e-08,1.86561336415494e-32,0.0203835256709417,0.979616435042367
"845","cg00036585","Mean cell haemoglobin","chr6:164441131","rs4709819",TRUE,-0.0612,0.0099,8.545e-10,28,5.13566725074577e-19,5.9346832973121e-07,1.63587612928891e-14,0.0179218082396245,0.982077598292033
"846","cg23641108","Crohn's disease","chr6:167183902","rs4710145",TRUE,0.141100176974452,0.0234,1.731e-09,315,0,1.23889080829022e-08,0,0.171994815259193,0.828005172352004
"847","cg13072943","Crohn's disease","chr6:167011311","rs4710161",TRUE,-0.156396533202382,0.0229,8.598e-12,186,2.55978129444548e-16,1.25735229380954e-08,3.0539500381688e-09,0.149157718778411,0.850842265594113
"848","cg07951347","Schizophrenia","chr6:27463250","rs4711154",TRUE,0.0641009254065236,0.0106,1.36e-09,10,3.09776334655246e-54,8.48183866534943e-07,7.77064367341991e-50,0.0202967278873849,0.979702423928752
"849","cg24996758","Schizophrenia","chr6:26160318","rs4712936",TRUE,0.191000452653392,0.0228,5.376e-17,10,1.3090661172021e-17,4.30707628576802e-12,5.05046308601557e-07,0.165335168534412,0.834664326414975
"850","cg13586599","Mean cell haemoglobin","chr6:25652383","rs4712950",TRUE,0.0936,0.0159,1.783e-10,90,3.69570706564189e-196,4.06459406401081e-06,1.28220949149593e-191,0.140159486657362,0.859836448748567
"851","cg23015341","Waist circumference","chr6:50813341","rs4715208",TRUE,0.026,0.0036,1.9e-12,23,3.47848195059183e-41,3.31557009338114e-09,1.89938877492997e-35,0.000811243702126507,0.999188752982299
"852","cg23015341","Body mass index","chr6:50813341","rs4715208",TRUE,0.0276,0.0034,2.011e-16,23,2.85682311199977e-44,2.72302613805856e-12,3.03853554847216e-35,0.00189812634753614,0.998101873649734
"853","cg22700036","Schizophrenia","chr7:2044181","rs4721295",TRUE,0.0784968981407531,0.0108,4.048e-13,25,2.59044401144583e-24,1.14213478840074e-09,3.3526758541147e-17,0.0137958475367149,0.986204151321152
"854","cg13914531","Rheumatoid arthritis","chr7:128579876","rs4728142",TRUE,0.104360015324243,0.0160206380711812,5.6e-12,77,0,5.12764280021249e-13,0,0.000344657295818617,0.999655342703714
"855","cg13914531","Primary biliary cirrhosis","chr7:128579876","rs4728142",TRUE,0.263286915617059,0.0246824998158219,2.23198e-16,24,0,3.74995826542368e-23,0,0.00169910923776606,0.998300890762244
"856","cg23834643","Rheumatoid arthritis","chr6:33235673","rs474353",TRUE,0.131028262406404,0.0134295238483219,2.4e-21,13,9.78081401021603e-28,1.57357741400004e-24,1.4183112356979e-05,0.0218402264201398,0.978145590467503
"857","cg17614165","HDL cholesterol","chr11:47468663","rs4752829",TRUE,0.0404,0.0038,6.755e-25,22,2.37227883862261e-42,6.91299708546907e-22,1.96076574025751e-22,0.0561943672793561,0.943805632720644
